timestamp,underlyer,tri,spot,carry,active,version
2001-04-26 19:00:00,JPY,-24.945019002155732,-17.471002152686637,-4.078150397629088,True,v2
2001-04-27 19:00:00,JPY,-26.0531461819524,-18.62557235185865,-4.016956804312031,True,v2
2001-04-30 19:00:00,JPY,-25.690355596161908,-18.230399514877682,-4.113571301905949,True,v2
2001-05-01 19:00:00,JPY,-25.283240964501815,-17.744928698620765,-4.076761721186131,True,v2
2001-05-02 19:00:00,JPY,-24.648454311385706,-17.073701660834246,-4.031876541156407,True,v2
2001-05-03 19:00:00,JPY,-24.284796662584256,-16.696529702821643,-4.029639573200257,True,v2
2001-05-04 19:00:00,JPY,-24.09224577413167,-16.500915620272487,-3.9950782855009948,True,v2
2001-05-07 19:00:00,JPY,-23.98291019344876,-16.388832286939138,-3.9140905242970803,True,v2
2001-05-08 19:00:00,JPY,-24.560969711499226,-16.981136474488327,-3.862055624127265,True,v2
2001-05-09 19:00:00,JPY,-24.558864243549536,-16.95006191626498,-3.8415354089733,True,v2
2001-05-10 19:00:00,JPY,-24.82281172762849,-17.21370590596715,-3.8366926478346386,True,v2
2001-05-11 19:00:00,JPY,-25.00830029412296,-17.391905349093886,-3.870471732303713,True,v2
2001-05-14 19:00:00,JPY,-25.47788351767376,-17.86158745149608,-3.9496958703733753,True,v2
2001-05-15 19:00:00,JPY,-25.860470677368824,-18.25703024928456,-3.9269569130834725,True,v2
2001-05-16 19:00:00,JPY,-25.900766852586088,-18.28074301411117,-3.8553272410592854,True,v2
2001-05-17 19:00:00,JPY,-25.682865546300008,-18.03647871686283,-3.8814674343473143,True,v2
2001-05-18 19:00:00,JPY,-25.854824209437083,-18.204230999930477,-3.8636159392274294,True,v2
2001-05-21 19:00:00,JPY,-25.75807784236207,-18.08646129193791,-3.8979699559519077,True,v2
2001-05-22 19:00:00,JPY,-25.72263341526076,-18.037486082819907,-3.9022579559076576,True,v2
2001-05-23 19:00:00,JPY,-24.067297400105133,-16.270543937506496,-3.90568181545234,True,v2
2001-05-24 19:00:00,JPY,-22.93361382265597,-15.091494224567551,-3.9834684169170487,True,v2
2001-05-25 19:00:00,JPY,-23.67671008577102,-15.83932883395956,-3.796781586156044,True,v2
